ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
11957,25,services,divorced,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
20411,46,admin.,divorced,university.degree,no,yes,yes,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
17806,33,housemaid,divorced,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
15056,36,admin.,single,university.degree,no,no,no,cellular,jul,thu,40,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
17500,33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
28010,55,admin.,married,high.school,unknown,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92893.0,-46.2,1.25,5099.1,0
12790,32,admin.,married,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
11309,41,self-employed,divorced,professional.course,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,1
21898,34,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
326,45,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
7122,28,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
23848,37,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
29530,43,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92963.0,-40.8,1252.0,5076.2,0
24429,33,blue-collar,married,high.school,unknown,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92893.0,-46.2,1354.0,5099.1,0
15173,33,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,0
15074,48,technician,married,professional.course,unknown,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
8154,42,technician,married,professional.course,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94465.0,-41.8,4958.0,5228.1,0
5714,31,housemaid,married,high.school,no,no,no,telephone,may,thu,10,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
10807,44,unemployed,married,basic.9y,unknown,yes,no,telephone,jul,wed,10,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
14336,24,student,single,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
14521,37,admin.,married,university.degree,no,yes,no,cellular,jul,wed,22,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
15623,39,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,0
29104,55,retired,divorced,university.degree,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92963.0,-40.8,1266.0,5076.2,0
14222,45,management,divorced,university.degree,no,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
3899,51,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
23866,47,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
31228,70,retired,divorced,basic.9y,no,no,no,telephone,dec,wed,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,0
2274,43,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,10,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
8044,36,technician,married,high.school,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
26241,34,management,married,basic.9y,no,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
24363,27,admin.,single,professional.course,no,yes,yes,telephone,apr,thu,3,999,0,nonexistent,-1.8,93075.0,-47.1,1365.0,5099.1,0
18482,40,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
15887,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,1
18786,33,self-employed,married,basic.4y,no,no,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
6749,40,blue-collar,divorced,basic.9y,unknown,no,yes,telephone,jun,tue,6,999,0,nonexistent,1.4,94465.0,-41.8,4864.0,5228.1,1
26396,32,technician,single,high.school,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
25897,34,admin.,married,high.school,unknown,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92893.0,-46.2,1313.0,5099.1,0
14651,56,retired,divorced,high.school,no,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
3575,39,management,single,basic.9y,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
32299,31,technician,single,unknown,no,yes,no,cellular,aug,mon,2,9,3,success,-1.7,94027.0,-38.3,0.898,4991.6,1
17207,38,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
24940,57,admin.,married,high.school,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92893.0,-46.2,1334.0,5099.1,0
26960,36,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
4775,39,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
16445,49,management,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
22172,28,technician,single,university.degree,no,yes,yes,cellular,mar,mon,1,999,0,nonexistent,-1.8,92843.0,-50.0,1811.0,5099.1,0
1961,58,unknown,married,basic.4y,no,no,yes,telephone,may,tue,3,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
32571,26,technician,single,basic.9y,no,yes,no,cellular,sep,thu,1,999,1,failure,-1.1,94199.0,-37.5,0.879,4963.6,1
1399,34,management,married,university.degree,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
6177,35,technician,divorced,professional.course,no,no,no,telephone,may,fri,10,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
8812,38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94465.0,-41.8,4962.0,5228.1,0
9218,34,admin.,married,university.degree,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
26400,28,blue-collar,single,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
22627,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,3,999,0,nonexistent,-1.8,93075.0,-47.1,1445.0,5099.1,0
8832,29,technician,divorced,professional.course,no,yes,no,telephone,jun,wed,19,999,0,nonexistent,1.4,94465.0,-41.8,4962.0,5228.1,0
30403,30,management,married,university.degree,no,yes,no,telephone,sep,mon,1,999,1,failure,-3.4,92379.0,-29.8,0.797,5017.5,0
8339,28,student,single,high.school,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94465.0,-41.8,4.96,5228.1,0
25993,34,technician,married,professional.course,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92893.0,-46.2,1313.0,5099.1,0
30981,71,housemaid,married,basic.4y,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.715,5017.5,1
16004,41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
30008,29,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,3,3,1,success,-2.9,92201.0,-31.4,0.873,5076.2,1
1380,35,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
13315,29,self-employed,married,professional.course,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
30669,68,retired,married,professional.course,no,no,no,cellular,oct,thu,1,999,1,failure,-3.4,92431.0,-26.9,0.74,5017.5,0
2024,34,services,married,high.school,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
10036,51,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
18152,59,management,married,university.degree,no,no,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
12396,33,admin.,married,high.school,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
30773,56,technician,married,basic.4y,no,no,no,cellular,oct,thu,3,3,1,success,-3.4,92431.0,-26.9,0.733,5017.5,1
2949,55,retired,married,basic.4y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
6222,36,housemaid,married,basic.6y,no,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
22448,32,blue-collar,married,basic.9y,no,unknown,unknown,telephone,apr,fri,3,999,0,nonexistent,-1.8,93075.0,-47.1,1479.0,5099.1,0
27871,21,student,single,high.school,unknown,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92893.0,-46.2,1266.0,5099.1,0
5069,55,admin.,married,high.school,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
19053,32,management,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4962.0,5228.1,0
19504,54,services,married,high.school,no,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,0
4256,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
29968,38,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,4,1,success,-2.9,92201.0,-31.4,0.879,5076.2,0
27796,39,admin.,married,high.school,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
11076,30,technician,single,professional.course,no,no,yes,telephone,jul,thu,7,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
23547,36,management,single,high.school,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
4006,37,technician,married,professional.course,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
18742,43,management,married,university.degree,no,no,no,cellular,aug,wed,11,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
11881,34,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
2656,52,self-employed,married,basic.4y,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
5064,48,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
532,56,management,married,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
8683,37,blue-collar,single,university.degree,no,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
31281,23,student,single,basic.9y,no,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.708,5023.5,1
10196,35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
4743,28,admin.,single,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
1329,56,admin.,single,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
27591,52,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,5,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
19029,35,technician,single,university.degree,no,no,no,cellular,aug,thu,17,999,0,nonexistent,1.4,93444.0,-36.1,4962.0,5228.1,0
29114,21,management,single,university.degree,no,unknown,unknown,cellular,jun,tue,1,999,0,nonexistent,-2.9,92963.0,-40.8,1262.0,5076.2,0
39,54,admin.,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
22513,44,blue-collar,married,high.school,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93075.0,-47.1,1466.0,5099.1,0
19511,55,management,married,basic.4y,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,0
30761,42,blue-collar,married,professional.course,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92431.0,-26.9,0.735,5017.5,1
23303,54,blue-collar,single,basic.9y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
15316,44,admin.,married,basic.4y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,0
78,42,entrepreneur,married,unknown,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
8548,39,unemployed,married,basic.9y,unknown,yes,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
30476,70,retired,married,basic.4y,no,no,no,cellular,sep,tue,1,3,2,success,-3.4,92379.0,-29.8,0.77,5017.5,1
31676,30,admin.,single,university.degree,no,no,no,cellular,may,tue,1,6,1,success,-1.8,93876.0,-40.0,0.6679999999999999,5008.7,0
21860,51,self-employed,married,university.degree,unknown,unknown,unknown,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
608,35,blue-collar,single,basic.6y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
5427,55,technician,married,professional.course,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
12392,42,admin.,married,university.degree,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
2502,41,technician,single,university.degree,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
29458,22,technician,single,university.degree,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92963.0,-40.8,1268.0,5076.2,0
29302,61,admin.,married,university.degree,unknown,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92963.0,-40.8,1.26,5076.2,1
4622,27,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
11083,26,housemaid,single,high.school,unknown,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
22694,28,services,single,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93075.0,-47.1,1435.0,5099.1,0
24430,60,blue-collar,married,unknown,unknown,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92893.0,-46.2,1354.0,5099.1,0
7636,37,admin.,single,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
12601,25,admin.,single,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
25307,33,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
1325,60,retired,married,university.degree,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
26784,45,admin.,married,high.school,unknown,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
2859,35,technician,married,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
8243,38,admin.,divorced,high.school,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94465.0,-41.8,4.96,5228.1,0
17863,52,technician,married,professional.course,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
28028,47,blue-collar,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92893.0,-46.2,1.25,5099.1,0
24141,54,management,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93075.0,-47.1,1365.0,5099.1,0
3811,53,admin.,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
13994,31,admin.,single,university.degree,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
2316,34,unemployed,single,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
31756,60,management,married,unknown,no,yes,no,cellular,may,thu,3,3,5,success,-1.8,93876.0,-40.0,0.6829999999999999,5008.7,1
5097,39,services,single,high.school,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
10995,41,blue-collar,single,basic.4y,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
25941,41,services,single,high.school,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92893.0,-46.2,1313.0,5099.1,0
30504,36,admin.,married,high.school,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92379.0,-29.8,0.7659999999999999,5017.5,0
21648,32,admin.,single,university.degree,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4021.0,5195.8,0
3630,35,admin.,divorced,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
17372,43,unemployed,married,professional.course,no,no,no,telephone,aug,tue,12,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
6889,50,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94465.0,-41.8,4864.0,5228.1,0
1930,47,services,married,high.school,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
25528,28,services,married,basic.9y,unknown,yes,yes,cellular,may,thu,3,999,1,failure,-1.8,92893.0,-46.2,1327.0,5099.1,0
17759,38,admin.,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
17071,34,admin.,single,university.degree,unknown,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
15747,38,services,single,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,0
12007,27,admin.,married,high.school,no,yes,no,telephone,jul,wed,6,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
4770,50,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
29344,35,self-employed,married,university.degree,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92963.0,-40.8,1.26,5076.2,1
28499,33,blue-collar,single,high.school,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1244.0,5099.1,1
27390,49,unemployed,married,basic.4y,unknown,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
2412,36,technician,married,professional.course,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,1
23126,42,blue-collar,married,unknown,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
31822,61,admin.,married,unknown,no,no,no,cellular,may,thu,3,9,2,success,-1.8,93876.0,-40.0,0.6990000000000001,5008.7,1
28104,53,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92893.0,-46.2,1.25,5099.1,0
27713,39,technician,married,professional.course,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92893.0,-46.2,1266.0,5099.1,0
5904,52,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
25495,36,technician,married,professional.course,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
10645,44,technician,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
27237,32,technician,single,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92893.0,-46.2,1281.0,5099.1,0
13222,48,services,married,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
11763,48,admin.,single,university.degree,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
893,31,services,single,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
15164,31,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,0
24022,23,admin.,single,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,1
23956,39,admin.,single,university.degree,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
29619,36,unemployed,married,basic.9y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92469.0,-33.6,1072.0,5076.2,0
14200,50,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
15902,50,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
10902,30,admin.,married,high.school,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
12682,27,blue-collar,single,basic.9y,no,no,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
21587,32,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,5,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,0
22779,24,services,single,high.school,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93075.0,-47.1,1423.0,5099.1,0
19151,30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
14142,36,housemaid,married,basic.4y,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
8428,39,technician,married,professional.course,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
29301,29,technician,married,university.degree,no,no,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92963.0,-40.8,1.26,5076.2,0
